provider_name,country_name,foreign_university_name,foreign_city_name,foreign_course_code,course_name,instruction_language_name,department_name,umd_course_name,course_code,comments,combo_cats,combo_cat_ids,review_faculty,approval_date,syllabus_relative_path,id,s_id,is_active
"ASA - Academic Studies Abroad",England,"Regents University",London,"PBRL 4300","Crisis Communication Management",,COMM,"Comm Major/Minor Elective Credit",3XXX,,,,,2012-04-30,,65109,51548,1
"ASA - Academic Studies Abroad",England,"Regents University",London,"INTL 4280","International Economics",,ECON,"Global Economic Issues",3402,,,,,2009-04-30,,65110,51549,1
"ASA - Academic Studies Abroad",England,"Regents University",London,"ENGL 2180","Creative Writing Nonfiction",,ENGL,"Econ Major/Minor Elective Credit",2XXX,,,,,2012-04-30,,65111,51550,1
"ASA - Academic Studies Abroad",England,"Regents University",London,"ENGL 2150","Creative Writing Poetry",,ENGL,"Writing Poetry",3121,,,,,2012-04-30,,65112,51551,1
"ASA - Academic Studies Abroad",England,"Regents University",London,"ADVT 3500","Visual Communication for Advertising and Public Relations",,FORS,"General Elective Credit",3XXX,,,,,2012-04-30,,65113,51552,1
"ASA - Academic Studies Abroad",England,"Regents University",London,"JOUR 3150","Topics in Modern Media: Reporting for Broadcast",,JOUR,"Digital Storytelling",3401,,,,,2013-04-30,,65114,51553,1
"ASA - Academic Studies Abroad",England,"Regents University",London,"PBRL 2920","Writing for Public Relations",,JOUR,"Jour Major/Minor Elective Credit",2XXX,,,,,2013-04-30,,65115,51554,1
"ASA - Academic Studies Abroad",England,"Regents University",London,"PBRL 2920","Writing for Public Relations",,WRIT,"Writ Major/Minor Elective Credit",2XXX,,,,,2013-04-30,,65115,51558,1
"ASA - Academic Studies Abroad",England,"Regents University",London,"MNGT 3400","Human Resource Management",,MGTS,"Human Resource Management",3801,,,,,2009-04-30,,65116,51555,1
"ASA - Academic Studies Abroad",England,"Regents University",London,"MNGT 3450","Principles of Organizational Behavior",,MGTS,"Organizational Behavior and Management",3401,,,,,2009-04-30,,65117,51556,1
"ASA - Academic Studies Abroad",England,"Regents University",London,"MNGT 3500",Marketing,,MKTG,"Mktg Major/Minor Group B Elective",3XXX,,,,,2013-04-30,,65118,51557,1
GlobaLinks,England,"Kingston University",London,"SS 1807","Multicultural London",,ANTH,"Anth/Soc Major/Minor Elective Credit",1XXX,,,,,2012-04-30,,65119,51559,1
GlobaLinks,England,"Kingston University",London,,"Museums and Galleries",,ANTH,"Museums and Galleries",3695,,,,,2010-04-30,,65120,51560,1
GlobaLinks,England,"Kingston University",London,"SS 1813","British Art and Architecture",,ART,"Art History Major/Minor Elective Credit",2XXX,,,,,2014-04-30,,65121,51561,1
GlobaLinks,England,"Kingston University",London,"EN 2188",Sociolinguistics,,COMM,"Comm Major/Minor Elective Credit",2XXX,,,,,2012-04-30,,65122,51562,1
GlobaLinks,England,"Kingston University",London,"EN 2188",Sociolinguistics,,LING,"Ling Major/Minor Elective Credit",2XXX,,,,,2012-04-30,,65122,51566,1
GlobaLinks,England,"Kingston University",London,"EN 3168",Pragmatics,,COMM,"Comm Major/Minor Elective Credit",3XXX,,,,,2012-04-30,,65123,51563,1
GlobaLinks,England,"Kingston University",London,"EN 3168",Pragmatics,,LING,"Ling Major/Minor Elective Credit",2XXX,,,,,2012-04-30,,65123,51568,1
GlobaLinks,England,"Kingston University",London,"XA 1067","British Life and Culture",,FORS,"Foreign Studies (Non-Major/Minor General Elective) ",1XXX,,,,,2012-04-30,,65124,51564,1
GlobaLinks,England,"Kingston University",London,"EN 1228","Language In Context 2",,LING,"Ling Major/Minor Elective Credit",2XXX,,,,,2012-04-30,,65125,51565,1
GlobaLinks,England,"Kingston University",London,"EN 2218","Global English",,LING,"Ling Major/Minor Elective Credit",2XXX,,,,,2012-04-30,,65126,51567,1
GlobaLinks,England,"Kingston University",London,"EN 3208",Stylistics,,LING,"Ling Major/Minor Elective Credit",2XXX,,,,,2012-04-30,,65127,51569,1
"GSE - Global Student Experience",England,"London Metropolitan University",London,"HH 2002","Twentieth Century Britain 1914-1997",,HIST,"Hist Major/Minor Elective Credit (Modern & European track)",3XXX,,,,,2012-04-30,,65128,51570,1
"GSE - Global Student Experience",England,"London Metropolitan University",London,"PY 1003","Personality and Social Psychology",,PSY,"Theories of Personality",3111,,,,,2012-04-30,,65129,51571,1
"GSE - Global Student Experience",England,"London Metropolitan University",London,"SS 2010","Youth, Resistance and Social Control",,CRIM,"Criminology Major/Minor Elective Credit",3XXX,,,,,2012-04-30,,65130,51572,1
"London International Summer School",England,"University of Westminster",London,"BIS 655","Project Management",,FMIS,"Organizational Management Elective (Group B)",3999A,,,,,2012-04-30,,65131,51573,1
"London International Summer School",England,"University of Westminster",London,"HRB 451","The Role of the Manager",,MGTS,"Developing Management Skills",4495,,,,,2012-04-30,,65132,51574,1
"London International Summer School",England,"University of Westminster",London,"MBS 661","International Business Management",,MGTS,"International Management",4474,,,,,2012-04-30,,65133,51575,1
"London International Summer School",England,"University of Westminster",London,"BBIM 405","Online Entertainment Management",,MGTS,"MgtS Major/Minor Elective Credit (Organizational Management - Group B)",3XXX,,,,,2012-04-30,,65134,51576,1
"UMTC - University of Minnesota Twin Cities",England,"CAPA International Education",London,BRC395,"Ethics in the Media",,COMM,"Ethics in Human Communication ",3510,,,,,2010-04-30,,65135,51577,1
"UMTC - University of Minnesota Twin Cities",England,"CAPA International Education",London,"LNDN 3333","Understanding Modern Britain",,FORS,"Foreign Studies (Non-Major/Minor General Elective) ",1XXX,,,,,2012-04-30,,65136,51578,1
"UMTC - University of Minnesota Twin Cities",England,"CAPA International Education",London,"LNDN 3333","Understanding Modern Britain",,INTS,"IntS Major/Minor Requirement (Regional Field W.E.)",3XXX,,,,,2011-04-30,,65136,51582,1
"UMTC - University of Minnesota Twin Cities",England,"CAPA International Education",London,"LNDN 4613","Analysing and Exploring the Global City: London - Modernity, Empire, and Globalisation",,FORS,"General Elective Credit",3XXX,,,,,0000-00-00,,65137,51579,1
"UMTC - University of Minnesota Twin Cities",England,"CAPA International Education",London,,"Contemporary Issues Through Service-Learning: Social Dynasty of London",,FORS,"General Elective Credit",3XXX,,,,,2012-04-30,,65138,51580,1
"UMTC - University of Minnesota Twin Cities",England,"CAPA International Education",London,"HST 263","Europe Since 1890",,HIST,"Europe in Crisis in the 20th Century",3243,,,,,2009-04-30,,65139,51581,1
"UMTC - University of Minnesota Twin Cities",England,"CAPA International Education",London,"LNDN 3613","Analyzing and Exploring the Global City: London - Modernity, Empire, Globalization",,INTS,"IntS Major/Minor Requirement (Regional Field W.E.)",3XXX,,,,,2011-04-30,,65140,51583,1
"UMTC - University of Minnesota Twin Cities",England,"CAPA International Education",London,"MKT 390","International Marketing",,MKTG,"International Marketing",3781,,,,,2009-04-30,,65141,51584,1
"UMTC - University of Minnesota Twin Cities",England,"CAPA International Education",London,"LNDN 3536","Child Development in a UK Social Context",,PSY,"Psy Major/Minor Elective Credit",3XXX,,,,,2011-04-30,,65142,51585,1
"UMTC - University of Minnesota Twin Cities",England,"Global Seminar",London,HIST,"The London Olympics: 1908, 1948, 2012",,HIST,"Hist Major/Minor Requirement (Europe Program Core)",2XXX,,,,,2013-04-30,,65143,51586,1
"UMTC - University of Minnesota Twin Cities",England,"Queen Mary University",London,"GEOG 6102","Geographies of Home",,ANTH,"Anth Major/Minor Elective Credit",3XXX,,,,,2010-04-30,,65144,51587,1
"UMTC - University of Minnesota Twin Cities",England,"Queen Mary University",London,"ECN 205","Money and Banking",,BUS,"Money and Banking",3311,,,,,2013-04-30,,65145,51588,1
"UMTC - University of Minnesota Twin Cities",England,"Queen Mary University",London,"ESH 383","Reading Childhood/Writing Childhood",,ELED,"Children's Literature",3331,,,,,2011-04-30,,65146,51589,1
"UMTC - University of Minnesota Twin Cities",England,"Queen Mary University",London,"ESH 382","Reading Childhood/Writing Childhood",,ENGL,"Childhood in Literature, History, and Culture",5444,,,,,2010-04-30,,65147,51590,1
"UMTC - University of Minnesota Twin Cities",England,"Queen Mary University",London,"SML 204","European Tragedy from the Renaissance to the Present Day",,ENGL,"Engl Major/Minor Elective Credit",3XXX,,,,,2009-04-30,,65148,51591,1
"UMTC - University of Minnesota Twin Cities",England,"Queen Mary University",London,"ESH 256","Writing the First World War",,ENGL,"Engl Major/Minor Elective Credit - Literature, Language, and Culture Cluster I",3XXX,,,,,2011-04-30,,65149,51592,1
"UMTC - University of Minnesota Twin Cities",England,"Queen Mary University",London,"ESH 360","Early Modern Fantasies",,ENGL,"Studies in English Literature Before 1800 ",5533,,,,,2010-04-30,,65150,51593,1
"UMTC - University of Minnesota Twin Cities",England,"Queen Mary University",London,"HST 5302","Architecture of London Part II",,HIST,"Hist Major/Minor Elective Credit",3XXX,,,,,2010-04-30,,65151,51594,1
"UMTC - University of Minnesota Twin Cities",England,"Queen Mary University",London,"BUS 213",Advertising,,MKTG,"Advertising and Marketing Communications",4721,,,,,2012-04-30,,65152,51595,1
"UMTC - University of Minnesota Twin Cities",England,"Queen Mary University",London,"BUS 321","Business and Social Approaches to Social Media",,MKTG,"Mktg Major/Minor Group B Elective Credit",3XXX,,,,,2012-04-30,,65153,51596,1
"UMTC - University of Minnesota Twin Cities",England,"Queen Mary University",London,"POL 361","Gender and Politics",,POL,"Pol Major/Minor Elective Credit",3XXX,,,,,2010-04-30,,65154,51597,1
"UMTC - University of Minnesota Twin Cities",England,"Queen Mary University",London,"SBC 501","Abnormal and Clinical Psychology",,PSY,"Abnormal Psychology",3121,,,,,2012-04-30,,65155,51598,1
"UMTC - University of Minnesota Twin Cities",England,"Queen Mary University",London,"ESH 240","Ways of Looking",,WRIT,"Visual Rhetoric and Culture",4260,,,,,2010-04-30,,65156,51599,1
"UWLC - University of Wisconsin La Crosse",England,"London Metropolitan University",London,"MK 2003","Market Research I",,FORS,"Foreign Studies (Non-Major/Minor General Elective) ",2XXX,,,,,2010-04-30,,65157,51600,1
"UWLC - University of Wisconsin La Crosse",England,"London Metropolitan University",London,"MK 3007","Customer Relationship Management",,MKTG,"Mktg Major/Minor Group B Elective Credit",3XXX,,,,,2010-04-30,,65158,51601,1
"UWLC - University of Wisconsin La Crosse",England,"London Metropolitan University",London,"MK 3001","Marketing Planning and Control",,MKTG,"Principles of Marketing",3701,,,,,2010-04-30,,65159,51602,1
"World Endeavors",England,"Middlesex University",London,"PSY 2013","Biological and Cognitive Psychology",,PSY,"Psy Major/Minor Elective Credit",3XXX,,,,,2009-04-30,,65160,51603,1
"World Endeavors",England,"Middlesex University",London,"PSY 3011","Social and Developmental Psychology",,PSY,"Psy Major/Minor Elective Credit",3XXX,,,,,2009-04-30,,65161,51604,1
"ASA - Academic Studies Abroad",England,"London South Bank University",London,"EAC 5 138","Forensic Biology",,FORS,"Foreign Studies (Non-Major/Minor General Elective) ",1XXX,,"Natural Science without Lab; Natural Sciences with Lab","147,149","Joanne Itami",2014-06-16,{DA815811CD279EF64A91A6548C5156FB}.pdf,67190,53759,1
"ASA - Academic Studies Abroad",England,"London South Bank University",London,RWSC,"Revolutions, Wars and Social Change",,POL,"Political Science Major/Minor Elective Credit",3XXX,,,,"Jeremy Youde",2014-06-17,{D9DD825F2B05405597E0C95155B9267E}.pdf,67191,53760,1
GlobaLinks,England,"Kingston University",London,"SS 1801","British Culture and Society",,ANTH,"Anthropology Major/Minor Elective Credit",1XXX,,"Global Perspectives; Category 8; International Perspective","150,152,151","Gerald Pepper",2014-05-30,{43CB4EC7063328945B59E7710184179C}.pdf,67196,53765,1
"AIFS - American Institute for Foriegn Study",England,"Richmond, The American International University",London,HST326,"History of the Mafia",,HIST,"History Major/Minor Upper Division Elective Credit (Modern Europe)",3xxx,,,,"Rosemary Stanfield-Johnson",2014-04-30,{CE37D8C44856FB6C71355FCB9FA1F19E}.pdf,67217,53786,1
"ASA - Academic Studies Abroad",England,"London South Bank University",London,"EAC 4 131","Core Skills for Forensic Science",,FORS,"Foreign Studies (Non-Major/Minor General Elective) ",1XXX,,,,"Gerald Pepper",2014-06-30,{0E3D6829741346469BD3F28266ED79C4}.pdf,67286,53856,1
"ASA - Academic Studies Abroad",England,"London South Bank University",London,"SFB 4 100","Scientific Skills",,FORS,"Foreign Studies (Non-Major/Minor General Elective) ",1XXX,,,,"Gerald Pepper",2014-06-30,{369A0A80C0521DF736EE811A5D67D656}.pdf,67287,53857,1
"ASA - Academic Studies Abroad",England,"London South Bank University",London,"LSBU 001","Hierarchies of Power - Race, Class and Sexuality",,SOC,"Sociology Major/Minor Elective Credit",3XXX,,,,"Robert Weidner",2014-06-26,{63F2F7A67EB273C608554B7D3B1E50B4}.pdf,67290,53861,1
"ASA - Academic Studies Abroad",England,"London South Bank University",London,"LSBU 002","Gender Difference and Equality - Historyical and Contemporary Debates",,SOC,"Sociology of Gender Identities and Systems",4947,,,,"Robert Weidner",2014-06-26,{158FFF86C37D571E0FB4F9BF8A2F2653}.pdf,67291,53862,1
"ASA - Academic Studies Abroad",England,"London South Bank University",London,"AME 5 CIT","Cultural Identities",,SOC,"Cultural Studies Major/Minor Elective Credit",3xxx,,,,"Robert Weidner",2014-06-26,{28F51874C0E75F18EC77FDBE9BC56FA1}.pdf,67292,53863,1
"API - Academic Programs International",England,"University of Arts, London (Central Saint Martins)",London,GI,"Graphic I",,ART,"Typography I",2907,,"Category 9; Fine Arts","154,156","Jim Klueg",2014-09-29,{C622EDAB3AEC90B7CE7F5607548CAE7C}.pdf,67406,53985,0
"API - Academic Programs International",England,"University of Arts, London (Central Saint Martins)",London,GI,"Graphic I",,ART,"Graphic Design - Studio Elective",3XXX,,"Category 9; Fine Arts","154,156","Jim Klueg",2014-09-29,{C622EDAB3AEC90B7CE7F5607548CAE7C}.pdf,67406,53986,0
"API - Academic Programs International",England,"University of Arts, London (Central Saint Martins)",London,GI,"Graphic I",,ART,"Visual Literacy",1900,,"Category 9; Fine Arts","154,156","Jim Klueg",2014-09-29,{C622EDAB3AEC90B7CE7F5607548CAE7C}.pdf,67406,53987,0
"API - Academic Programs International",England,"University of Arts, London (Central Saint Martins)",London,GI,"Graphic I",,ART,"Visual Literacy (with Art Criticism and Communication)",1900,,"Category 9; Fine Arts","154,156","Jim Klueg",2014-09-29,{C622EDAB3AEC90B7CE7F5607548CAE7C}.pdf,67406,53988,0
"API - Academic Programs International",England,"University of Arts, London (Central Saint Martins)",London,SA1,"Studio Art I",,ART,"Graphic Design Major Elective Credit",2XXX,,,,"Jim Klueg",2014-09-29,{9C516F54DEAECF243A06A47C5169123C}.pdf,67407,53989,1
"API - Academic Programs International",England,"University of Arts, London (Central Saint Martins)",London,MMP,"Mixed Media Painting",,ART,"Painting I",2100,,,,"Jim Klueg",2014-09-29,{DD1E2C4674DB9899567F6B6AF9A231C7}.pdf,67408,53990,1
